Start	End	Direction	Weight
CEBPA	MYB	1	1
CEBPA	MYBL1	1	1
CEBPA	MYC	1	1
CEBPA	MYST2	1	1
CEBPA	NCOA2	1	1
CEBPA	NFKB1	1	1
CEBPA	NFYA	1	1
CEBPA	NFYB	1	1
CEBPA	NFYC	1	1
CEBPA	NOS2	1	1
CEBPA	PCK1	1	1
CEBPA	PCK2	1	1
CEBPA	PREB	1	1
CEBPA	RB1	1	1
CEBPA	RUNX1	1	1
CEBPA	RUNX1T1	1	1
CEBPA	SAA1	1	1
CEBPA	SERPINC1	1	1
CEBPA	SFTPD	1	1
CEBPA	SP1	1	1
CEBPA	SREBF2	1	1
CEBPA	STAR	1	1
CEBPA	TF	1	1
CEBPA	TGFB1	1	1
CEBPA	TIMP2	1	1
CEBPA	TK1	1	1
CEBPA	TLR9	1	1
CEBPA	TOP2A	1	1
CEBPA	TRIM26	1	1
CEBPA	TSC22D3	1	1
CEBPA	UBE2L3	1	1
CEBPA	UBP1	1	1
CEBPA	UHRF1	1	1
CEBPA	USF1	1	1
CEBPA	USF2	1	1
CEBPB	CREB1	1	1
CEBPB	CREBBP	1	1
CEBPB	CSRP1	1	1
CEBPB	CUGBP1	1	1
CEBPB	CYP19A1	1	1
CEBPB	DLC1	1	1
CEBPB	EGR1	1	1
CEBPB	EP300	1	1
CEBPB	F8	1	1
CEBPB	FOS	1	1
CEBPB	FOXA1	1	1
CEBPB	FOXA3	1	1
CEBPB	FOXO1	1	1
CEBPB	FOXO3	1	1
CEBPB	FOXO4	1	1
CEBPB	HMGA1	1	1
CEBPB	HNF1A	1	1
CEBPB	HNF4A	1	1
CEBPB	HP	1	1
CEBPB	ICAM1	1	1
CEBPB	IGF2	1	1
CEBPB	IGHM	1	1
CEBPB	IL10	1	1
CEBPB	IL1A	1	1
CEBPB	IL1B	1	1
CEBPB	IL24	1	1
CEBPB	IL3	1	1
CEBPB	IL4	1	1
CEBPB	IL5	1	1
CEBPB	IL6	1	1
CEBPB	IL8	1	1
CEBPB	INSR	1	1
CEBPB	JUN	1	1
CEBPB	MAP3K11	1	1
CEBPB	MAPK1	1	1
CEBPB	MAPK11	1	1
CEBPB	MAPK14	1	1
CEBPB	MAPK3	1	1
CEBPB	MEFV	1	1
CEBPB	MIA	1	1
CEBPB	MYB	1	1
CEBPB	MYBL1	1	1
CEBPB	MYC	1	1
CEBPB	NFKB1	1	1
CEBPB	POU5F1	1	1
CEBPB	PRG2	1	1
CEBPB	PRL	1	1
CEBPB	PTGES2	1	1
CEBPB	PTGS2	1	1
CEBPB	RB1	1	1
CEBPB	SAA1	1	1
CEBPB	SFTPD	1	1
CEBPB	SMAD2	1	1
CEBPB	SMAD3	1	1
CEBPB	SMAD4	1	1
CEBPB	SPI1	1	1
CEBPB	STAT3	1	1
CEBPB	STAT6	1	1
CEBPB	TGFB1	1	1
CEBPB	TNF	1	1
CEBPB	TNFAIP6	1	1
CEBPB	TOP1	1	1
CEBPB	TRIM26	1	1
CEBPB	UGT1A10	1	1
CEBPD	CFTR	1	1
CEBPD	CYP19A1	1	1
CEBPD	IL1A	1	1
CEBPD	IL1B	1	1
CEBPD	IL6	1	1
CEBPD	MIA	1	1
CEBPD	POU5F1	1	1
CEBPD	PTGS2	1	1
CEBPD	SFTPD	1	1
CEBPD	TNF	1	1
CEBPE	GATA1	1	1
CEBPE	LTF	1	1
CEBPE	MYB	1	1
CEBPE	MYC	1	1
CEBPE	NOL3	1	1
CEBPE	SPI1	1	1
CEL	STAT5A	1	1
CEL	STAT5B	1	1
CEL	USF1	1	1
CEL	USF2	1	1
CELSR1	CELSR2	1	1
CELSR1	CELSR3	1	1
CELSR1	CTNNA1	1	1
CELSR1	CTNNA2	1	1
CELSR1	CTNNA3	1	1
CELSR1	CTNNAL1	1	1
CELSR1	CTNNB1	1	1
CELSR1	DCHS1	1	1
CELSR1	DCHS2	1	1
CELSR1	DKFZP781B1340	1	1
CELSR1	FAT1	1	1
CELSR1	FAT2	1	1
CELSR1	PCDH1	1	1
CELSR1	PCDH10	1	1
CELSR1	PCDH11X	1	1
CELSR1	PCDH11Y	1	1
CELSR1	PCDH12	1	1
CELSR1	PCDH15	1	1
CELSR1	PCDH17	1	1
CELSR1	PCDH18	1	1
CELSR1	PCDH19	1	1
CELSR1	PCDH21	1	1
CELSR1	PCDH24	1	1
CELSR1	PCDH7	1	1
CELSR1	PCDH8	1	1
CELSR1	PCDH9	1	1
CELSR1	PCDHA1	1	1
CELSR1	PCDHA10	1	1
CELSR1	PCDHA11	1	1
CELSR1	PCDHA12	1	1
CELSR1	PCDHA13	1	1
CELSR1	PCDHA2	1	1
CELSR1	PCDHA3	1	1
CELSR1	PCDHA4	1	1
CELSR1	PCDHA5	1	1
CELSR1	PCDHA6	1	1
CELSR1	PCDHA7	1	1
CELSR1	PCDHA8	1	1
CELSR1	PCDHA9	1	1
CELSR1	PCDHAC1	1	1
CELSR1	PCDHAC2	1	1
CELSR1	PCDHB1	1	1
CELSR1	PCDHB10	1	1
CELSR1	PCDHB11	1	1
CELSR1	PCDHB12	1	1
CELSR1	PCDHB13	1	1
CELSR1	PCDHB14	1	1
CELSR1	PCDHB15	1	1
CELSR1	PCDHB16	1	1
CELSR1	PCDHB17	1	1
CELSR1	PCDHB18	1	1
CELSR1	PCDHB2	1	1
CELSR1	PCDHB3	1	1
CELSR1	PCDHB4	1	1
CELSR1	PCDHB5	1	1
CELSR1	PCDHB6	1	1
CELSR1	PCDHB7	1	1
CELSR1	PCDHB8	1	1
CELSR1	PCDHB9	1	1
CELSR1	PCDHGA1	1	1
CELSR1	PCDHGA10	1	1
CELSR1	PCDHGA11	1	1
CELSR1	PCDHGA12	1	1
CELSR1	PCDHGA2	1	1
CELSR1	PCDHGA3	1	1
CELSR1	PCDHGA4	1	1
CELSR1	PCDHGA5	1	1
CELSR1	PCDHGA6	1	1
CELSR1	PCDHGA7	1	1
CELSR1	PCDHGA8	1	1
CELSR1	PCDHGA9	1	1
CELSR1	PCDHGB1	1	1
CELSR1	PCDHGB2	1	1
CELSR1	PCDHGB3	1	1
CELSR1	PCDHGB4	1	1
CELSR1	PCDHGB5	1	1
CELSR1	PCDHGB6	1	1
CELSR1	PCDHGB7	1	1
CELSR1	PCDHGC3	1	1
CELSR1	PCDHGC4	1	1
CELSR1	PCDHGC5	1	1
CELSR1	SVEP1	1	1
CELSR2	CELSR3	1	1
CELSR2	CTNNA1	1	1
CELSR2	CTNNA2	1	1
CELSR2	CTNNA3	1	1
CELSR2	CTNNAL1	1	1
CELSR2	CTNNB1	1	1
CELSR2	DCHS1	1	1
CELSR2	DCHS2	1	1
CELSR2	DKFZP781B1340	1	1
CELSR2	FAT1	1	1
CELSR2	FAT2	1	1
CELSR2	PCDH1	1	1
CELSR2	PCDH10	1	1
CELSR2	PCDH11X	1	1
CELSR2	PCDH11Y	1	1
CELSR2	PCDH12	1	1
CELSR2	PCDH15	1	1
CELSR2	PCDH17	1	1
CELSR2	PCDH18	1	1
CELSR2	PCDH19	1	1
CELSR2	PCDH21	1	1
CELSR2	PCDH24	1	1
CELSR2	PCDH7	1	1
CELSR2	PCDH8	1	1
CELSR2	PCDH9	1	1
CELSR2	PCDHA1	1	1
CELSR2	PCDHA10	1	1
CELSR2	PCDHA11	1	1
CELSR2	PCDHA12	1	1
CELSR2	PCDHA13	1	1
CELSR2	PCDHA2	1	1
CELSR2	PCDHA3	1	1
CELSR2	PCDHA4	1	1
CELSR2	PCDHA5	1	1
CELSR2	PCDHA6	1	1
CELSR2	PCDHA7	1	1
CELSR2	PCDHA8	1	1
CELSR2	PCDHA9	1	1
CELSR2	PCDHAC1	1	1
CELSR2	PCDHAC2	1	1
CELSR2	PCDHB1	1	1
CELSR2	PCDHB10	1	1
CELSR2	PCDHB11	1	1
CELSR2	PCDHB12	1	1
CELSR2	PCDHB13	1	1
CELSR2	PCDHB14	1	1
CELSR2	PCDHB15	1	1
CELSR2	PCDHB16	1	1
CELSR2	PCDHB17	1	1
CELSR2	PCDHB18	1	1
CELSR2	PCDHB2	1	1
CELSR2	PCDHB3	1	1
CELSR2	PCDHB4	1	1
CELSR2	PCDHB5	1	1
CELSR2	PCDHB6	1	1
CELSR2	PCDHB7	1	1
CELSR2	PCDHB8	1	1
CELSR2	PCDHB9	1	1
CELSR2	PCDHGA1	1	1
CELSR2	PCDHGA10	1	1
CELSR2	PCDHGA11	1	1
CELSR2	PCDHGA12	1	1
CELSR2	PCDHGA2	1	1
CELSR2	PCDHGA3	1	1
CELSR2	PCDHGA4	1	1
CELSR2	PCDHGA5	1	1
CELSR2	PCDHGA6	1	1
CELSR2	PCDHGA7	1	1
CELSR2	PCDHGA8	1	1
CELSR2	PCDHGA9	1	1
CELSR2	PCDHGB1	1	1
CELSR2	PCDHGB2	1	1
CELSR2	PCDHGB3	1	1
CELSR2	PCDHGB4	1	1
CELSR2	PCDHGB5	1	1
CELSR2	PCDHGB6	1	1
CELSR2	PCDHGB7	1	1
CELSR2	PCDHGC3	1	1
CELSR2	PCDHGC4	1	1
CELSR2	PCDHGC5	1	1
CELSR2	SVEP1	1	1
CELSR3	CTNNA1	1	1
CELSR3	CTNNA2	1	1
CELSR3	CTNNA3	1	1
CELSR3	CTNNAL1	1	1
CELSR3	CTNNB1	1	1
CELSR3	DCHS1	1	1
CELSR3	DCHS2	1	1
CELSR3	DKFZP781B1340	1	1
CELSR3	FAT1	1	1
CELSR3	FAT2	1	1
CELSR3	PCDH1	1	1
CELSR3	PCDH10	1	1
CELSR3	PCDH11X	1	1
CELSR3	PCDH11Y	1	1
CELSR3	PCDH12	1	1
CELSR3	PCDH15	1	1
CELSR3	PCDH17	1	1
CELSR3	PCDH18	1	1
CELSR3	PCDH19	1	1
CELSR3	PCDH21	1	1
CELSR3	PCDH24	1	1
CELSR3	PCDH7	1	1
CELSR3	PCDH8	1	1
CELSR3	PCDH9	1	1
CELSR3	PCDHA1	1	1
CELSR3	PCDHA10	1	1
CELSR3	PCDHA11	1	1
CELSR3	PCDHA12	1	1
CELSR3	PCDHA13	1	1
CELSR3	PCDHA2	1	1
CELSR3	PCDHA3	1	1
CELSR3	PCDHA4	1	1
CELSR3	PCDHA5	1	1
CELSR3	PCDHA6	1	1
CELSR3	PCDHA7	1	1
CELSR3	PCDHA8	1	1
CELSR3	PCDHA9	1	1
CELSR3	PCDHAC1	1	1
CELSR3	PCDHAC2	1	1
CELSR3	PCDHB1	1	1
CELSR3	PCDHB10	1	1
CELSR3	PCDHB11	1	1
CELSR3	PCDHB12	1	1
CELSR3	PCDHB13	1	1
CELSR3	PCDHB14	1	1
CELSR3	PCDHB15	1	1
CELSR3	PCDHB16	1	1
CELSR3	PCDHB17	1	1
CELSR3	PCDHB18	1	1
CELSR3	PCDHB2	1	1
CELSR3	PCDHB3	1	1
CELSR3	PCDHB4	1	1
CELSR3	PCDHB5	1	1
CELSR3	PCDHB6	1	1
CELSR3	PCDHB7	1	1
CELSR3	PCDHB8	1	1
CELSR3	PCDHB9	1	1
CELSR3	PCDHGA1	1	1
CELSR3	PCDHGA10	1	1
CELSR3	PCDHGA11	1	1
CELSR3	PCDHGA12	1	1
CELSR3	PCDHGA2	1	1
CELSR3	PCDHGA3	1	1
CELSR3	PCDHGA4	1	1
CELSR3	PCDHGA5	1	1
CELSR3	PCDHGA6	1	1
CELSR3	PCDHGA7	1	1
CELSR3	PCDHGA8	1	1
CELSR3	PCDHGA9	1	1
CELSR3	PCDHGB1	1	1
CELSR3	PCDHGB2	1	1
CELSR3	PCDHGB3	1	1
CELSR3	PCDHGB4	1	1
CELSR3	PCDHGB5	1	1
CELSR3	PCDHGB6	1	1
CELSR3	PCDHGB7	1	1
CELSR3	PCDHGC3	1	1
CELSR3	PCDHGC4	1	1
CELSR3	PCDHGC5	1	1
CELSR3	SVEP1	1	1
CENPA	CENPC1	1	1
CENPA	CENPE	1	1
CENPA	CENPF	1	1
CENPA	CENPH	1	1
CENPA	CENPI	1	1
CENPA	CENPK	1	1
CENPA	CENPL	1	1
CENPA	CENPM	1	1
CENPA	CENPN	1	1
CENPA	CENPO	1	1
CENPA	CENPP	1	1
CENPA	CENPQ	1	1
CENPA	CENPT	1	1
CENPA	CKAP5	1	1
CENPA	CLASP1	1	1
CENPA	CLASP2	1	1
CENPA	CLIP1	1	1
CENPA	DSN1	1	1
CENPA	ERCC6L	1	1
CENPA	FAM33A	1	1
CENPA	INCENP	1	1
CENPA	ITGB3BP	1	1
CENPA	KIF18A	1	1
CENPA	KIF2A	1	1
CENPA	KIF2B	1	1
CENPA	KIF2C	1	1
CENPA	KNTC1	1	1
CENPA	MAD1L1	1	1
CENPA	MAD2L1	1	1
CENPA	MAPRE1	1	1
CENPA	MIS12	1	1
CENPA	MLF1IP	1	1
CENPA	NDC80	1	1
CENPA	NDE1	1	1
CENPA	NDEL1	1	1
CENPA	NSL1	1	1
CENPA	NUDC	1	1
CENPA	NUF2	1	1
CENPA	NUP107	1	1
CENPA	NUP133	1	1
CENPA	NUP160	1	1
CENPA	NUP37	1	1
CENPA	NUP43	1	1
CENPA	NUP85	1	1
CENPA	NUP98	1	1
CENPA	PAFAH1B1	1	1
CENPA	PEBP1	1	1
CENPA	PLK1	1	1
CENPA	PMF1	1	1
CENPA	PPP1CC	1	1
CENPA	RANBP2	1	1
CENPA	RANGAP1	1	1
CENPA	RCC2	1	1
CENPA	RPS27	1	1
CENPA	SEC13	1	1
CENPA	SEH1L	1	1
CENPA	SGOL1	1	1
CENPA	SGOL2	1	1
CENPA	SKA1	1	1
CENPA	SPC24	1	1
CENPA	SPC25	1	1
CENPA	TAOK1	1	1
CENPA	XPO1	1	1
CENPA	ZW10	1	1
CENPA	ZWILCH	1	1
CENPA	ZWINT	1	1
CENPC1	CENPE	1	1
CENPC1	CENPF	1	1
CENPC1	CENPH	1	1
CENPC1	CENPI	1	1
CENPC1	CENPK	1	1
CENPC1	CENPL	1	1
CENPC1	CENPM	1	1
CENPC1	CENPN	1	1
CENPC1	CENPO	1	1
CENPC1	CENPP	1	1
CENPC1	CENPQ	1	1
CENPC1	CENPT	1	1
CENPC1	CKAP5	1	1
CENPC1	CLASP1	1	1
CENPC1	CLASP2	1	1
CENPC1	CLIP1	1	1
CENPC1	DSN1	1	1
CENPC1	ERCC6L	1	1
CENPC1	FAM33A	1	1
CENPC1	INCENP	1	1
CENPC1	ITGB3BP	1	1
CENPC1	KIF18A	1	1
CENPC1	KIF2A	1	1
CENPC1	KIF2B	1	1
CENPC1	KIF2C	1	1
CENPC1	KNTC1	1	1
CENPC1	MAD1L1	1	1
CENPC1	MAD2L1	1	1
CENPC1	MAPRE1	1	1
CENPC1	MIS12	1	1
CENPC1	MLF1IP	1	1
CENPC1	NDC80	1	1
CENPC1	NDE1	1	1
CENPC1	NDEL1	1	1
CENPC1	NSL1	1	1
CENPC1	NUDC	1	1
CENPC1	NUF2	1	1
CENPC1	NUP107	1	1
CENPC1	NUP133	1	1
CENPC1	NUP160	1	1
CENPC1	NUP37	1	1
CENPC1	NUP43	1	1
CENPC1	NUP85	1	1
CENPC1	NUP98	1	1
CENPC1	PAFAH1B1	1	1
CENPC1	PLK1	1	1
CENPC1	PMF1	1	1
CENPC1	PPP1CC	1	1
CENPC1	RANBP2	1	1
CENPC1	RANGAP1	1	1
CENPC1	RCC2	1	1
CENPC1	RPS27	1	1
CENPC1	SEC13	1	1
CENPC1	SEH1L	1	1
CENPC1	SGOL1	1	1
CENPC1	SGOL2	1	1
CENPC1	SKA1	1	1
CENPC1	SPC24	1	1
CENPC1	SPC25	1	1
CENPC1	TAOK1	1	1
CENPC1	XPO1	1	1
CENPC1	ZW10	1	1
CENPC1	ZWILCH	1	1
CENPC1	ZWINT	1	1
CENPE	CENPF	1	1
CENPE	CENPH	1	1
CENPE	CENPI	1	1
CENPE	CENPK	1	1
CENPE	CENPL	1	1
CENPE	CENPM	1	1
CENPE	CENPN	1	1
CENPE	CENPO	1	1
CENPE	CENPP	1	1
CENPE	CENPQ	1	1
CENPE	CENPT	1	1
CENPE	CKAP5	1	1
CENPE	CLASP1	1	1
CENPE	CLASP2	1	1
CENPE	CLIP1	1	1
CENPE	DSN1	1	1
CENPE	ERCC6L	1	1
CENPE	FAM33A	1	1
CENPE	INCENP	1	1
CENPE	ITGB3BP	1	1
CENPE	KIF18A	1	1
CENPE	KIF2A	1	1
CENPE	KIF2B	1	1
CENPE	KIF2C	1	1
CENPE	KNTC1	1	1
CENPE	MAD1L1	1	1
CENPE	MAD2L1	1	1
CENPE	MAPRE1	1	1
CENPE	MIS12	1	1
CENPE	MLF1IP	1	1
CENPE	NDC80	1	1
CENPE	NDE1	1	1
CENPE	NDEL1	1	1
CENPE	NSL1	1	1
CENPE	NUDC	1	1
CENPE	NUF2	1	1
CENPE	NUP107	1	1
CENPE	NUP133	1	1
CENPE	NUP160	1	1
CENPE	NUP37	1	1
CENPE	NUP43	1	1
CENPE	NUP85	1	1
CENPE	NUP98	1	1
CENPE	PAFAH1B1	1	1
CENPE	PLK1	1	1
CENPE	PMF1	1	1
CENPE	PPP1CC	1	1
CENPE	RANBP2	1	1
CENPE	RANGAP1	1	1
CENPE	RCC2	1	1
CENPE	RPS27	1	1
CENPE	SEC13	1	1
CENPE	SEH1L	1	1
CENPE	SGOL1	1	1
CENPE	SGOL2	1	1
CENPE	SKA1	1	1
CENPE	SPC24	1	1
CENPE	SPC25	1	1
CENPE	TAOK1	1	1
CENPE	XPO1	1	1
CENPE	ZW10	1	1
CENPE	ZWILCH	1	1
CENPE	ZWINT	1	1
CENPF	CENPH	1	1
CENPF	CENPI	1	1
CENPF	CENPK	1	1
CENPF	CENPL	1	1
CENPF	CENPM	1	1
CENPF	CENPN	1	1
CENPF	CENPO	1	1
CENPF	CENPP	1	1
CENPF	CENPQ	1	1
CENPF	CENPT	1	1
CENPF	CKAP5	1	1
CENPF	CLASP1	1	1
CENPF	CLASP2	1	1
CENPF	CLIP1	1	1
CENPF	DSN1	1	1
CENPF	ERCC6L	1	1
CENPF	FAM33A	1	1
CENPF	INCENP	1	1
CENPF	ITGB3BP	1	1
CENPF	KIF18A	1	1
CENPF	KIF2A	1	1
CENPF	KIF2B	1	1
CENPF	KIF2C	1	1
CENPF	KNTC1	1	1
CENPF	MAD1L1	1	1
CENPF	MAD2L1	1	1
CENPF	MAPRE1	1	1
CENPF	MIS12	1	1
CENPF	MLF1IP	1	1
CENPF	NDC80	1	1
CENPF	NDE1	1	1
CENPF	NDEL1	1	1
CENPF	NSL1	1	1
CENPF	NUDC	1	1
CENPF	NUF2	1	1
CENPF	NUP107	1	1
CENPF	NUP133	1	1
CENPF	NUP160	1	1
CENPF	NUP37	1	1
CENPF	NUP43	1	1
CENPF	NUP85	1	1
CENPF	NUP98	1	1
CENPF	PAFAH1B1	1	1
CENPF	PLK1	1	1
CENPF	PMF1	1	1
CENPF	PPP1CC	1	1
CENPF	RANBP2	1	1
CENPF	RANGAP1	1	1
CENPF	RCC2	1	1
CENPF	RPS27	1	1
CENPF	SEC13	1	1
CENPF	SEH1L	1	1
CENPF	SGOL1	1	1
CENPF	SGOL2	1	1
CENPF	SKA1	1	1
CENPF	SPC24	1	1
CENPF	SPC25	1	1
CENPF	TAOK1	1	1
CENPF	XPO1	1	1
CENPF	ZW10	1	1
CENPF	ZWILCH	1	1
CENPF	ZWINT	1	1
CENPH	CENPI	1	1
CENPH	CENPK	1	1
CENPH	CENPL	1	1
CENPH	CENPM	1	1
CENPH	CENPN	1	1
CENPH	CENPO	1	1
CENPH	CENPP	1	1
CENPH	CENPQ	1	1
CENPH	CENPT	1	1
CENPH	CKAP5	1	1
CENPH	CLASP1	1	1
CENPH	CLASP2	1	1
CENPH	CLIP1	1	1
CENPH	DSN1	1	1
CENPH	ERCC6L	1	1
CENPH	FAM33A	1	1
CENPH	INCENP	1	1
CENPH	ITGB3BP	1	1
CENPH	KIF18A	1	1
CENPH	KIF2A	1	1
CENPH	KIF2B	1	1
CENPH	KIF2C	1	1
CENPH	KNTC1	1	1
CENPH	MAD1L1	1	1
CENPH	MAD2L1	1	1
CENPH	MAPRE1	1	1
CENPH	MIS12	1	1
CENPH	MLF1IP	1	1
CENPH	NDC80	1	1
CENPH	NDE1	1	1
CENPH	NDEL1	1	1
CENPH	NSL1	1	1
CENPH	NUDC	1	1
CENPH	NUF2	1	1
CENPH	NUP107	1	1
CENPH	NUP133	1	1
CENPH	NUP160	1	1
CENPH	NUP37	1	1
CENPH	NUP43	1	1
CENPH	NUP85	1	1
CENPH	NUP98	1	1
CENPH	PAFAH1B1	1	1
CENPH	PLK1	1	1
CENPH	PMF1	1	1
CENPH	PPP1CC	1	1
CENPH	RANBP2	1	1
CENPH	RANGAP1	1	1
CENPH	RCC2	1	1
CENPH	RPS27	1	1
CENPH	SEC13	1	1
CENPH	SEH1L	1	1
CENPH	SGOL1	1	1
CENPH	SGOL2	1	1
CENPH	SKA1	1	1
CENPH	SPC24	1	1
CENPH	SPC25	1	1
CENPH	TAOK1	1	1
CENPH	XPO1	1	1
CENPH	ZW10	1	1
CENPH	ZWILCH	1	1
CENPH	ZWINT	1	1
CENPI	CENPK	1	1
CENPI	CENPL	1	1
CENPI	CENPM	1	1
CENPI	CENPN	1	1
CENPI	CENPO	1	1
CENPI	CENPP	1	1
CENPI	CENPQ	1	1
CENPI	CENPT	1	1
CENPI	CKAP5	1	1
CENPI	CLASP1	1	1
CENPI	CLASP2	1	1
CENPI	CLIP1	1	1
CENPI	DSN1	1	1
CENPI	ERCC6L	1	1
CENPI	FAM33A	1	1
CENPI	INCENP	1	1
CENPI	ITGB3BP	1	1
CENPI	KIF18A	1	1
CENPI	KIF2A	1	1
CENPI	KIF2B	1	1
CENPI	KIF2C	1	1
CENPI	KNTC1	1	1
CENPI	MAD1L1	1	1
CENPI	MAD2L1	1	1
CENPI	MAPRE1	1	1
CENPI	MIS12	1	1
CENPI	MLF1IP	1	1
CENPI	NDC80	1	1
CENPI	NDE1	1	1
CENPI	NDEL1	1	1
CENPI	NSL1	1	1
CENPI	NUDC	1	1
CENPI	NUF2	1	1
CENPI	NUP107	1	1
CENPI	NUP133	1	1
CENPI	NUP160	1	1
CENPI	NUP37	1	1
CENPI	NUP43	1	1
CENPI	NUP85	1	1
CENPI	NUP98	1	1
CENPI	PAFAH1B1	1	1
CENPI	PLK1	1	1
CENPI	PMF1	1	1
CENPI	PPP1CC	1	1
CENPI	RANBP2	1	1
CENPI	RANGAP1	1	1
CENPI	RCC2	1	1
CENPI	RPS27	1	1
CENPI	SEC13	1	1
CENPI	SEH1L	1	1
CENPI	SGOL1	1	1
CENPI	SGOL2	1	1
CENPI	SKA1	1	1
CENPI	SPC24	1	1
CENPI	SPC25	1	1
CENPI	TAOK1	1	1
CENPI	XPO1	1	1
CENPI	ZW10	1	1
CENPI	ZWILCH	1	1
CENPI	ZWINT	1	1
CENPJ	CEP110	1	1
CENPJ	CEP135	1	1
CENPJ	CEP152	1	1
CENPJ	CEP164	1	1
CENPJ	CEP192	1	1
CENPJ	CEP250	1	1
CENPJ	CEP27	1	1
CENPJ	CEP290	1	1
CENPJ	CEP57	1	1
CENPJ	CEP63	1	1
CENPJ	CEP70	1	1
CENPJ	CEP72	1	1
CENPJ	CEP76	1	1
CENPJ	CEP78	1	1
CENPJ	CETN2	1	1
CENPJ	CKAP5	1	1
CENPJ	CLASP1	1	1
CENPJ	CSNK1D	1	1
CENPJ	CSNK1E	1	1
CENPJ	DCTN1	1	1
CENPJ	DCTN2	1	1
CENPJ	DCTN3	1	1
CENPJ	DYNC1H1	1	1
CENPJ	DYNC1I2	1	1
CENPJ	DYNLL1	1	1
CENPJ	FGFR1OP	1	1
CENPJ	HSP90AA1	1	1
CENPJ	MAPRE1	1	1
CENPJ	NDE1	1	1
CENPJ	NEDD1	1	1
CENPJ	NEK2	1	1
CENPJ	NLP	1	1
CENPJ	ODF2	1	1
CENPJ	OFD1	1	1
CENPJ	PAFAH1B1	1	1
CENPJ	PCM1	1	1
CENPJ	PCNT	1	1
CENPJ	PLK1	1	1
CENPJ	PLK4	1	1
CENPJ	PPP2R1A	1	1
CENPJ	PRKACA	1	1
CENPJ	PRKAR2B	1	1
CENPJ	SDCCAG8	1	1
CENPJ	SFI1	1	1
CENPJ	SSNA1	1	1
CENPJ	TSGA14	1	1
CENPJ	TUBA1A	1	1
CENPJ	TUBA4A	1	1
CENPJ	TUBB	1	1
CENPJ	TUBB2C	1	1
CENPJ	TUBB4	1	1
CENPJ	TUBG1	1	1
CENPJ	TUBG2	1	1
CENPJ	TUBGCP2	1	1
CENPJ	TUBGCP3	1	1
CENPJ	TUBGCP4	1	1
CENPJ	TUBGCP5	1	1
CENPJ	TUBGCP6	1	1
CENPJ	YWHAE	1	1
CENPJ	YWHAG	1	1
CENPK	CENPL	1	1
CENPK	CENPM	1	1
CENPK	CENPN	1	1
CENPK	CENPO	1	1
CENPK	CENPP	1	1
CENPK	CENPQ	1	1
CENPK	CENPT	1	1
CENPK	CKAP5	1	1
CENPK	CLASP1	1	1
CENPK	CLASP2	1	1
CENPK	CLIP1	1	1
CENPK	DSN1	1	1
CENPK	ERCC6L	1	1
CENPK	FAM33A	1	1
CENPK	INCENP	1	1
CENPK	ITGB3BP	1	1
CENPK	KIF18A	1	1
CENPK	KIF2A	1	1
CENPK	KIF2B	1	1
CENPK	KIF2C	1	1
CENPK	KNTC1	1	1
CENPK	MAD1L1	1	1
CENPK	MAD2L1	1	1
CENPK	MAPRE1	1	1
CENPK	MIS12	1	1
CENPK	MLF1IP	1	1
CENPK	NDC80	1	1
CENPK	NDE1	1	1
CENPK	NDEL1	1	1
CENPK	NSL1	1	1
CENPK	NUDC	1	1
CENPK	NUF2	1	1
CENPK	NUP107	1	1
CENPK	NUP133	1	1
CENPK	NUP160	1	1
CENPK	NUP37	1	1
CENPK	NUP43	1	1
CENPK	NUP85	1	1
CENPK	NUP98	1	1
CENPK	PAFAH1B1	1	1
CENPK	PLK1	1	1
CENPK	PMF1	1	1
CENPK	PPP1CC	1	1
CENPK	RANBP2	1	1
CENPK	RANGAP1	1	1
CENPK	RCC2	1	1
CENPK	RPS27	1	1
CENPK	SEC13	1	1
CENPK	SEH1L	1	1
CENPK	SGOL1	1	1
CENPK	SGOL2	1	1
CENPK	SKA1	1	1
CENPK	SPC24	1	1
CENPK	SPC25	1	1
CENPK	TAOK1	1	1
CENPK	XPO1	1	1
CENPK	ZW10	1	1
CENPK	ZWILCH	1	1
CENPK	ZWINT	1	1
CENPL	CENPM	1	1
CENPL	CENPN	1	1
CENPL	CENPO	1	1
CENPL	CENPP	1	1
CENPL	CENPQ	1	1
CENPL	CENPT	1	1
CENPL	CKAP5	1	1
CENPL	CLASP1	1	1
CENPL	CLASP2	1	1
CENPL	CLIP1	1	1
CENPL	DSN1	1	1
CENPL	ERCC6L	1	1
CENPL	FAM33A	1	1
CENPL	INCENP	1	1
CENPL	ITGB3BP	1	1
CENPL	KIF18A	1	1
CENPL	KIF2A	1	1
CENPL	KIF2B	1	1
CENPL	KIF2C	1	1
CENPL	KNTC1	1	1
CENPL	MAD1L1	1	1
CENPL	MAD2L1	1	1
CENPL	MAPRE1	1	1
CENPL	MIS12	1	1
CENPL	MLF1IP	1	1
CENPL	NDC80	1	1
CENPL	NDE1	1	1
CENPL	NDEL1	1	1
CENPL	NSL1	1	1
CENPL	NUDC	1	1
CENPL	NUF2	1	1
CENPL	NUP107	1	1
CENPL	NUP133	1	1
CENPL	NUP160	1	1
CENPL	NUP37	1	1
CENPL	NUP43	1	1
CENPL	NUP85	1	1
CENPL	NUP98	1	1
CENPL	PAFAH1B1	1	1
CENPL	PLK1	1	1
CENPL	PMF1	1	1
